student,presentAllTests,filter_045-8h_2-3problems,filter_045-8h_predCeiling,filter_045-8h,complete_twoThirds,filter_predCeiling,test,timeOnTutor,problemsStarted,school,class,condition,condition2,sequence,form,duration,pretest_total,sum_rel_NL,sum_rel_comp,sum_rel_transfer,sum_rel_recUnit,sum_rel_total,sum_rel_NL_transfer,sum_rel_NL_transfer_recUnit,sum_rel_transfer_recUnit,pretest_total_median
Stu_88e4d78e867369d9af354a376d33a30a,1,1,1,1,1,1,3,7:41:57,126,1,1,2,moderate,1,2,0:07:00,0.744444444,0.8,1,1,0.666666667,0.877777778,0.890909091,0.831111111,0.851851852,2
Stu_ec9412a61f4ea3979f52c435e35012e8,1,1,1,1,1,1,3,3:29:58,99,2,15,1,blocked,15,3,0:11:00,0.12037037,0.1,0.166666667,0,0.625,0.183796296,0.054545455,0.206666667,0.277777778,1
Stu_488ba2055e0170deaa114b920393bdad,1,1,1,1,1,1,3,2:05:53,126,4,25,4,increased,25,3,0:20:00,0.427777777,1,0.666666667,0.666666667,0.75,0.791666667,0.848484849,0.822222222,0.703703704,1
Stu_29824806b2ceca13a6d99c682848beaf,1,1,1,1,1,1,3,3:23:00,126,1,1,1,blocked,1,2,0:15:00,0.606481482,0.933333333,0.666666667,1,0.75,0.843518519,0.963636363,0.906666667,0.888888889,2
Stu_538f412044fcf0017d0e2680305b58d9,1,1,1,1,1,1,3,4:21:29,126,3,23,1,blocked,23,3,0:12:00,0.406481481,0.233333333,0.666666667,0.75,0.833333333,0.568518518,0.468181818,0.565555555,0.787037037,1
Stu_8b2935ad16f580601b3d64f2a281810b,1,1,1,1,1,1,3,3:50:27,102,2,7,1,blocked,7,3,0:13:00,0.442592593,0.6,0.166666667,0.666666667,0.541666667,0.484722222,0.63030303,0.606666667,0.611111111,1
Stu_e805902104a16be0f94b05a563dd28e1,1,1,1,1,1,1,3,3:13:00,126,2,7,3,interleaved,7,2,0:14:00,0.555555556,0.533333333,0.333333333,0.916666667,0.75,0.599074074,0.707575758,0.718888889,0.842592593,1
Stu_d01d9b34130a516e9498003f7babe8d9,1,1,0,1,1,0,3,2:30:24,112,2,17,6,rectangle,17,2,0:22:00,0.931481481,0.8,1,1,1,0.933333333,0.890909091,0.92,1,2
Stu_e3f4411f6fcbaf51ccf5e702951eb310,1,1,1,1,1,1,3,4:57:38,101,3,23,1,blocked,23,2,0:14:00,0.192592593,0.2,0.333333333,0.166666667,0.625,0.300462963,0.184848485,0.302222222,0.370370371,1
Stu_a0d88b9ffc717c163b5e2331a8dc2beb,1,1,1,1,1,1,3,3:20:36,125,2,9,4,increased,9,2,0:16:00,0.688888889,0.933333333,0.666666667,1,1,0.885185185,0.963636363,0.973333333,1,2
Stu_4771d18d131733d18e0a5ccbb55fdaf3,1,1,0,1,1,0,3,3:13:56,113,2,17,3,interleaved,17,2,0:22:00,0.925925926,1,1,1,1,1,1,1,1,2
Stu_835cee4f5667c92324f17141f7e26c88,1,1,1,1,1,1,3,2:42:41,126,3,28,4,increased,28,2,0:19:00,0.617592593,0.866666667,0.666666667,1,0.833333333,0.835185185,0.927272727,0.902222222,0.925925926,2
Stu_2a91910904fb41d5ecf20e658e293aaf,1,1,0,1,1,0,3,3:26:03,126,1,3,1,blocked,3,3,0:17:00,0.916666667,0.8,1,1,1,0.933333333,0.890909091,0.92,1,2
Stu_7c305c0273cb53c65cf42bcc0bee06a6,1,1,1,1,1,1,3,2:47:34,99,4,29,3,interleaved,29,1,0:13:00,0.35,0.733333333,0,0.5,0.833333333,0.494444444,0.627272727,0.682222222,0.648148148,1
Stu_670f6963074fa943b5f50117c9c1dab8,1,1,1,1,1,1,3,2:35:25,125,1,6,4,increased,6,1,0:22:00,0.638888889,0.466666667,1,1,0.833333333,0.794444445,0.709090909,0.742222222,0.925925926,2
Stu_3ee88a2685b6d35ec2e4c2ae606be3b7,1,1,1,1,1,1,3,3:08:51,126,1,5,3,interleaved,5,3,0:20:00,0.72037037,0.866666667,1,1,1,0.955555556,0.927272727,0.946666667,1,2
Stu_be1bd303f56094e88a2cb4d1d5ede4c2,1,1,0,1,1,0,3,2:12:11,112,1,6,6,rectangle,6,3,0:15:00,0.794444445,0.866666667,0.666666667,1,1,0.862962963,0.927272727,0.946666667,1,2
Stu_d752ee03401cd95ef4a773e232209d0c,1,1,1,1,1,1,3,3:57:04,93,2,9,3,interleaved,9,2,0:18:00,0.700925926,0.666666667,0.666666667,0.833333333,1,0.759259259,0.742424242,0.811111111,0.907407407,2
Stu_b447040e0d138acc66334a3c956a7135,1,1,1,1,1,1,3,4:31:40,126,1,2,2,moderate,2,3,0:25:00,0.47962963,0.4,0.666666667,1,0.833333333,0.67962963,0.672727273,0.715555555,0.925925926,1
Stu_6d87225c1064a2f9e483667f4011d181,1,1,1,1,1,1,3,3:15:07,112,4,29,5,circle,29,1,0:16:00,0.135185185,0,0.333333333,0.166666667,0,0.12962963,0.075757576,0.055555556,0.092592593,1
Stu_a7e5c104fb3ebf73c9a08712824c493a,1,1,1,1,1,1,3,2:25:34,126,4,31,1,blocked,31,3,0:00:00,0.409259259,0.4,0,0.833333333,0.5,0.401851852,0.596969697,0.571111111,0.685185185,1
Stu_2c42b138d26591dc5b54152cfa791415,1,1,1,1,1,1,3,3:11:11,126,4,25,2,moderate,25,3,0:24:00,0.748148148,0.9,1,0.833333333,0.833333333,0.901851852,0.86969697,0.86,0.833333333,2
Stu_f9e4e31bde5d45bed6698b53f483af2c,1,1,0,1,1,0,3,2:00:33,126,4,31,4,increased,31,3,0:19:00,0.644444444,0.466666667,0,1,0.708333333,0.495833333,0.709090909,0.708888889,0.87037037,2
Stu_533ce1e7973750752733b575f05a9565,1,1,1,1,1,1,3,2:22:02,126,4,29,3,interleaved,29,2,0:14:00,0.427777778,0.466666667,0,1,0.25,0.419444445,0.709090909,0.586666667,0.666666667,1
Stu_33f585ad39c49eb30468ee16f2a43d31,1,1,1,1,1,1,3,3:51:50,126,1,1,3,interleaved,1,2,0:13:00,0.431481482,0.2,0.5,1,0.666666667,0.538888889,0.563636364,0.591111111,0.851851852,1
Stu_4d6801e0ce815644ba414e7b6cf3896d,1,1,1,1,1,1,3,4:00:13,126,1,6,3,interleaved,6,2,0:18:00,0.22962963,0.333333333,0.5,0.666666667,0.625,0.502314815,0.484848485,0.522222222,0.648148148,1
Stu_49b7f44516e349c65a2c958cd630bb70,1,1,1,1,1,1,3,2:54:32,106,2,7,3,interleaved,7,3,0:14:00,0.498148148,0.2,0,0.666666667,0.291666667,0.263425926,0.412121212,0.38,0.5,1
Stu_cfc0c295bc9d1e099738b3d7a4a320ca,1,1,1,1,1,1,3,3:11:11,112,2,7,6,rectangle,7,1,0:30:00,0.546296296,0.866666667,0,1,0.833333333,0.65,0.927272727,0.902222222,0.925925926,1
Stu_fd35ae3d66b7d0b5bd0a2c0d77c2b8d8,1,1,1,1,1,1,3,3:14:38,112,4,29,6,rectangle,29,1,0:13:00,0.138888889,0.333333333,0,0.666666667,0.25,0.300925926,0.484848485,0.422222222,0.481481482,1
Stu_4ca2668c44e0eec9323d47998b03f4e6,1,1,1,1,1,1,3,3:44:11,125,1,6,2,moderate,6,3,0:08:00,0.459259259,0.266666667,0,0.833333333,0.625,0.378240741,0.524242424,0.551111111,0.740740741,1
Stu_f0dd8724481a628f33c9736fb48392a9,1,1,1,1,1,1,3,7:53:31,126,3,23,4,increased,23,3,0:20:00,0.525925926,0.8,0.5,0.666666667,0.833333333,0.692592593,0.73939394,0.764444444,0.740740741,1
Stu_f6ca9d54f6db7a3a64faa0f08edddabd,1,1,0,1,1,0,3,2:31:51,126,1,6,1,blocked,6,3,0:21:00,0.82037037,1,1,0.833333333,1,0.962962963,0.924242424,0.944444444,0.907407407,2
Stu_1e4ba2eea4732b758cc4e0fbaa9a3c9c,1,1,1,1,1,1,3,3:00:46,126,2,7,2,moderate,7,3,0:19:00,0.698148148,0.866666667,0.5,1,0.833333333,0.788888889,0.927272727,0.902222222,0.925925926,2
Stu_cfccdc29e8fe68aa10553e0c6ec216ea,1,1,1,1,1,1,3,3:25:39,112,2,7,5,circle,7,3,0:19:00,0.737037037,0.6,0.666666667,0.666666667,0.666666667,0.644444445,0.63030303,0.64,0.666666667,2
Stu_144c675927ba36789ed6433f989b90da,1,1,1,1,1,1,3,3:56:41,102,2,9,4,increased,9,1,0:11:00,0.27962963,0.266666667,0.5,0.666666667,0.5,0.459259259,0.448484849,0.462222222,0.592592593,1
Stu_af3b6d148e2adc6b05a87132b862e155,1,1,1,1,1,1,3,3:21:51,126,1,5,1,blocked,5,1,0:09:00,0.524074074,0.733333333,0.5,1,0.666666667,0.716666667,0.854545454,0.804444444,0.851851852,1
Stu_90eaec73df0d512684fe630051a04724,1,1,1,1,1,1,3,3:37:41,118,1,2,7,numberline,2,1,0:11:00,0.25,0.233333333,0,0.666666667,0,0.225925926,0.43030303,0.315555556,0.370370371,1
Stu_d2bec0c9ceced9e987cc57b869eb6d57,1,1,0,1,1,0,3,2:43:01,126,1,5,4,increased,5,2,0:10:00,0.888888889,0.933333333,0.833333333,1,1,0.931481481,0.963636363,0.973333333,1,2
Stu_5c8963bd0eb07464ae0bfd8e847f090c,1,1,1,1,1,1,3,2:53:40,112,2,9,5,circle,9,2,0:15:00,0.664814815,0.266666667,0.833333333,0.833333333,0.916666667,0.658333333,0.524242424,0.628888889,0.87037037,2
Stu_77737d76e06843da0a694a186bfa06e4,1,1,1,1,1,1,3,2:32:13,112,3,22,5,circle,22,1,0:21:00,0.642592593,0.6,1,1,0.708333333,0.818055556,0.781818182,0.762222222,0.87037037,2
Stu_5be4a312952f0b877d3833a2475cad1d,1,1,1,1,1,1,3,3:29:31,110,4,25,5,circle,25,2,0:25:00,0.355555555,0.6,0,0.666666667,0.666666667,0.459259259,0.63030303,0.64,0.666666667,1
Stu_789a5467da3db17f0265ec1ed630e190,1,1,1,1,1,1,3,3:17:28,126,4,31,4,increased,31,2,0:16:00,0.360185185,0.866666667,0,1,0.583333333,0.608333333,0.927272727,0.835555556,0.814814815,1
Stu_2bf7614f688dbd63efac7129bd8254fa,1,1,1,1,1,1,3,3:01:13,126,3,28,2,moderate,28,1,0:16:00,0.57962963,0.366666667,0.666666667,0.666666667,0.458333333,0.531944445,0.503030303,0.491111111,0.574074074,2
Stu_942611a771fa730ed39c1590633eaaf5,1,1,1,1,1,1,3,2:17:07,118,1,1,7,numberline,1,1,0:09:00,0.662962963,0.466666667,0.666666667,0.833333333,0.916666667,0.678703704,0.633333333,0.708888889,0.87037037,2
Stu_393d6b2d24728a7e72914375802109e5,1,1,1,1,1,1,3,2:43:40,126,4,25,2,moderate,25,1,0:19:00,0.335185185,0.566666667,0.666666667,0.833333333,1,0.725925926,0.687878788,0.771111111,0.907407407,1
Stu_cff24feeb056a12b115ee8c7f02768a0,1,1,1,1,1,1,3,3:10:49,125,1,1,4,increased,1,3,0:14:00,0.405555556,0.6,0.666666667,0.666666667,0.625,0.6375,0.63030303,0.628888889,0.648148148,1
Stu_03c2835b10aaf0656553c50c1e93f9b6,1,1,1,1,1,1,3,3:36:55,111,1,6,2,moderate,6,3,0:15:00,0.687037037,0.8,0.5,1,0.25,0.669444444,0.890909091,0.72,0.666666667,2
Stu_ecfcb02b77f13b9bde2a009d0e85e627,1,1,0,1,1,0,3,2:43:28,118,1,5,7,numberline,5,3,0:22:00,0.922222222,1,0.833333333,1,0.416666667,0.856481481,1,0.844444445,0.740740741,2
Stu_dcea6e0e2a4e84872b47d6eb2ae8a9ac,1,1,1,1,1,1,3,2:44:59,126,4,25,1,blocked,25,1,0:14:00,0.35462963,0.666666667,0.166666667,0.666666667,0.625,0.520833334,0.666666667,0.655555556,0.648148148,1
Stu_9969ad927bc300735c110f7824a3f7e2,1,1,1,1,1,1,3,3:26:57,118,3,22,7,numberline,22,1,0:10:00,0.699074074,0.666666667,0.333333333,0.666666667,0.458333333,0.539351852,0.666666667,0.611111111,0.574074074,2
Stu_d6f8f3c314240b1273bab7974507b296,1,1,1,1,1,1,3,3:54:54,110,2,7,4,increased,7,2,0:19:00,0.500925926,0.2,0.166666667,0.666666667,0.083333333,0.275,0.412121212,0.324444444,0.407407407,1
Stu_75df9ed6a7fa909c354170d84c8e2a77,1,1,1,1,1,1,3,1:50:38,112,1,5,6,rectangle,5,2,0:18:00,0.711111111,0.8,1,1,1,0.933333333,0.890909091,0.92,1,2
Stu_4e59d260ff2fb74e3cce5e335abb3af3,1,1,1,1,1,1,3,3:08:10,126,3,20,2,moderate,20,2,0:12:00,0.57962963,0.8,0.666666667,0.833333333,0.625,0.741203704,0.815151515,0.764444444,0.740740741,2
Stu_6a4db09cda9e6bea58866ddc295a6963,1,1,0,1,1,0,3,3:05:37,112,1,6,6,rectangle,6,1,0:15:00,0.833333333,0.333333333,1,0.833333333,1,0.740740741,0.56060606,0.677777778,0.907407407,2
Stu_27378bffbee0faf03d2016ebf61cc7e2,1,1,1,1,1,1,3,2:37:15,126,3,22,1,blocked,22,1,0:10:00,0.400925926,0.166666667,0.166666667,0.833333333,0.833333333,0.425925926,0.46969697,0.566666667,0.833333333,1
